2, 7685, Note_on_c, 0, 69, 75
2, 8191, Note_off_c, 0, 69, 0
2, 8196, Note_on_c, 0, 60, 72
2, 8196, Note_on_c, 0, 69, 86
2, 8707, Note_off_c, 0, 60, 0
2, 8737, Note_off_c, 0, 69, 0
2, 8738, Note_on_c, 0, 64, 67
2, 8738, Note_on_c, 0, 72, 81
2, 9215, Note_off_c, 0, 64, 0
2, 9245, Note_off_c, 0, 72, 0
2, 9246, Note_on_c, 0, 69, 68
2, 9246, Note_on_c, 0, 77, 82
2, 9720, Note_off_c, 0, 69, 0
2, 9750, Note_off_c, 0, 77, 0
2, 9751, Note_on_c, 0, 72, 67
2, 9751, Note_on_c, 0, 81, 81
2, 10770, Note_off_c, 0, 72, 0
2, 10770, Note_off_c, 0, 81, 0
2, 10771, Note_on_c, 0, 69, 67
2, 10771, Note_on_c, 0, 77, 81
2, 11245, Note_off_c, 0, 69, 0
2, 11275, Note_off_c, 0, 77, 0
2, 11276, Note_on_c, 0, 72, 68
2, 11276, Note_on_c, 0, 81, 82
2, 11750, Note_off_c, 0, 72, 0
2, 11780, Note_off_c, 0, 81, 0
2, 11781, Note_on_c, 0, 69, 75
2, 12257, Note_off_c, 0, 69, 0
2, 12292, Note_on_c, 0, 62, 91
2, 12292, Note_on_c, 0, 71, 105
2, 12803, Note_off_c, 0, 62, 0
2, 12833, Note_off_c, 0, 71, 0
2, 12834, Note_on_c, 0, 59, 75
2, 13311, Note_off_c, 0, 59, 0
2, 13342, Note_on_c, 0, 67, 87
2, 13342, Note_on_c, 0, 74, 101
2, 13816, Note_off_c, 0, 67, 0
2, 13846, Note_off_c, 0, 74, 0
2, 13847, Note_on_c, 0, 62, 75
2, 14326, Note_off_c, 0, 62, 0
2, 14357, Note_on_c, 0, 71, 89
2, 14357, Note_on_c, 0, 79, 103
2, 14836, Note_off_c, 0, 71, 0
2, 14866, Note_off_c, 0, 79, 0
2, 14867, Note_on_c, 0, 67, 75
2, 15341, Note_off_c, 0, 67, 0
2, 15372, Note_on_c, 0, 74, 87
2, 15372, Note_on_c, 0, 83, 101
2, 15846, Note_off_c, 0, 74, 0
2, 15876, Note_off_c, 0, 83, 0
2, 15877, Note_on_c, 0, 71, 75
2, 16353, Note_off_c, 0, 71, 0
2, 16388, Note_on_c, 0, 62, 91
2, 16388, Note_on_c, 0, 74, 105
2, 16930, Note_on_c, 0, 70, 75
2, 17407, Note_off_c, 0, 70, 0
2, 17438, Note_on_c, 0, 65, 76
2, 17912, Note_off_c, 0, 65, 0
2, 17942, Note_off_c, 0, 62, 0
2, 17942, Note_off_c, 0, 74, 0
2, 17943, Note_on_c, 0, 62, 75
2, 18422, Note_off_c, 0, 62, 0
2, 18453, Note_on_c, 0, 64, 89
2, 18453, Note_on_c, 0, 76, 103
2, 18963, Note_on_c, 0, 70, 75
2, 19437, Note_off_c, 0, 70, 0
2, 19468, Note_on_c, 0, 65, 76
2, 19942, Note_off_c, 0, 65, 0
2, 19972, Note_off_c, 0, 64, 0
2, 19972, Note_off_c, 0, 76, 0
2, 19973, Note_on_c, 0, 64, 75
2, 20449, Note_off_c, 0, 64, 0
2, 20484, Note_on_c, 0, 65, 91
2, 20484, Note_on_c, 0, 77, 105
2, 21026, Note_on_c, 0, 72, 75
2, 21503, Note_off_c, 0, 72, 0
2, 21534, Note_on_c, 0, 69, 76
2, 22008, Note_off_c, 0, 69, 0
2, 22038, Note_off_c, 0, 65, 0
2, 22038, Note_off_c, 0, 77, 0
2, 22039, Note_on_c, 0, 65, 75
2, 22518, Note_off_c, 0, 65, 0
2, 22549, Note_on_c, 0, 67, 89
2, 22549, Note_on_c, 0, 79, 103
2, 23059, Note_on_c, 0, 72, 75
2, 23533, Note_off_c, 0, 72, 0
2, 23564, Note_on_c, 0, 69, 76
2, 24038, Note_off_c, 0, 69, 0
2, 24068, Note_off_c, 0, 67, 0
2, 24068, Note_off_c, 0, 79, 0
2, 24069, Note_on_c, 0, 67, 75
2, 24545, Note_off_c, 0, 67, 0
2, 24580, Note_on_c, 0, 69, 91
2, 24580, Note_on_c, 0, 81, 105
2, 25122, Note_on_c, 0, 74, 75
2, 25599, Note_off_c, 0, 74, 0
2, 25630, Note_on_c, 0, 70, 76
2, 26104, Note_off_c, 0, 70, 0
2, 26134, Note_off_c, 0, 69, 0
2, 26134, Note_off_c, 0, 81, 0
2, 26135, Note_on_c, 0, 69, 75
2, 26614, Note_off_c, 0, 69, 0
2, 26645, Note_on_c, 0, 70, 89
2, 26645, Note_on_c, 0, 82, 103
2, 27155, Note_on_c, 0, 79, 75
2, 27629, Note_off_c, 0, 79, 0
2, 27660, Note_on_c, 0, 74, 76
2, 28134, Note_off_c, 0, 74, 0
2, 28164, Note_off_c, 0, 70, 0
2, 28164, Note_off_c, 0, 82, 0
2, 28165, Note_on_c, 0, 70, 75
2, 28641, Note_off_c, 0, 70, 0
2, 28676, Note_on_c, 0, 73, 91
2, 28676, Note_on_c, 0, 85, 105
2, 29218, Note_on_c, 0, 81, 75
2, 29695, Note_off_c, 0, 81, 0
2, 29726, Note_on_c, 0, 76, 76
2, 30200, Note_off_c, 0, 76, 0
2, 30230, Note_off_c, 0, 73, 0
2, 30230, Note_off_c, 0, 85, 0
2, 30231, Note_on_c, 0, 73, 75
2, 30710, Note_off_c, 0, 73, 0
2, 30741, Note_on_c, 0, 76, 89
2, 30741, Note_on_c, 0, 88, 103
2, 31251, Note_on_c, 0, 85, 75
2, 31725, Note_off_c, 0, 85, 0
2, 31756, Note_on_c, 0, 81, 76
2, 32260, Note_off_c, 0, 76, 0
2, 32260, Note_off_c, 0, 88, 0
2, 32602, Note_on_c, 0, 58, 72
2, 32687, Note_on_c, 0, 62, 72
2, 32767, Note_off_c, 0, 81, 0
2, 32772, Note_on_c, 0, 69, 86
2, 33821, Note_off_c, 0, 58, 0
2, 33821, Note_off_c, 0, 62, 0
2, 33821, Note_off_c, 0, 69, 0
2, 33822, Note_on_c, 0, 65, 76
2, 34326, Note_off_c, 0, 65, 0
2, 34327, Note_on_c, 0, 65, 75
2, 35346, Note_off_c, 0, 65, 0
2, 35347, Note_on_c, 0, 62, 75
2, 35821, Note_off_c, 0, 62, 0
2, 35852, Note_on_c, 0, 65, 76
2, 36326, Note_off_c, 0, 65, 0
2, 36357, Note_on_c, 0, 64, 75
2, 37379, Note_off_c, 0, 64, 0
2, 37410, Note_on_c, 0, 65, 75
2, 37887, Note_off_c, 0, 65, 0
2, 37918, Note_on_c, 0, 67, 76
2, 39947, Note_off_c, 0, 67, 0
2, 39948, Note_on_c, 0, 62, 64
2, 40452, Note_off_c, 0, 62, 0
2, 40453, Note_on_c, 0, 62, 63
2, 40964, Note_on_c, 0, 60, 72
2, 40964, Note_on_c, 0, 64, 86
2, 40990, Note_off_c, 0, 62, 0
2, 42013, Note_off_c, 0, 60, 0
2, 42013, Note_off_c, 0, 64, 0
2, 42014, Note_on_c, 0, 60, 76
2, 42488, Note_off_c, 0, 60, 0
2, 42519, Note_on_c, 0, 67, 75
2, 43538, Note_off_c, 0, 67, 0
2, 43539, Note_on_c, 0, 60, 75
2, 44013, Note_off_c, 0, 60, 0
2, 44044, Note_on_c, 0, 64, 76
2, 44548, Note_off_c, 0, 64, 0
2, 44549, Note_on_c, 0, 64, 75
2, 45025, Note_off_c, 0, 64, 0
2, 45060, Note_on_c, 0, 62, 80
2, 47124, Note_off_c, 0, 62, 0
2, 47125, Note_on_c, 0, 62, 78
2, 48139, Note_off_c, 0, 62, 0
2, 48140, Note_on_c, 0, 65, 76
2, 49151, Note_off_c, 0, 65, 0
2, 49156, Note_on_c, 0, 58, 72
2, 49156, Note_on_c, 0, 62, 72
2, 49156, Note_on_c, 0, 67, 86
2, 50205, Note_off_c, 0, 58, 0
2, 50205, Note_off_c, 0, 62, 0
2, 50205, Note_off_c, 0, 67, 0
2, 50206, Note_on_c, 0, 69, 76
2, 50680, Note_off_c, 0, 69, 0
2, 50711, Note_on_c, 0, 67, 75
2, 52235, Note_off_c, 0, 67, 0
2, 52236, Note_on_c, 0, 67, 64
2, 52740, Note_off_c, 0, 67, 0
2, 52741, Note_on_c, 0, 67, 63
2, 53252, Note_on_c, 0, 60, 72
2, 53252, Note_on_c, 0, 69, 86
2, 53278, Note_off_c, 0, 67, 0
2, 54301, Note_off_c, 0, 60, 0
2, 54301, Note_off_c, 0, 69, 0
2, 54302, Note_on_c, 0, 64, 76
2, 54806, Note_off_c, 0, 64, 0
2, 54807, Note_on_c, 0, 64, 75
2, 55826, Note_off_c, 0, 64, 0
2, 55827, Note_on_c, 0, 60, 75
2, 56301, Note_off_c, 0, 60, 0
2, 56332, Note_on_c, 0, 67, 76
2, 56836, Note_off_c, 0, 67, 0
2, 56837, Note_on_c, 0, 67, 75
2, 57313, Note_off_c, 0, 67, 0
2, 57348, Note_on_c, 0, 65, 80
2, 57859, Note_off_c, 0, 65, 0
2, 57890, Note_on_c, 0, 60, 86
2, 57890, Note_on_c, 0, 72, 100
2, 58367, Note_off_c, 0, 60, 0
2, 58397, Note_off_c, 0, 72, 0
2, 58398, Note_on_c, 0, 61, 87
2, 58398, Note_on_c, 0, 73, 101
2, 58872, Note_off_c, 0, 61, 0
2, 58902, Note_off_c, 0, 73, 0
2, 58903, Note_on_c, 0, 62, 86
2, 58903, Note_on_c, 0, 74, 100
2, 59382, Note_off_c, 0, 62, 0
2, 59412, Note_off_c, 0, 74, 0
2, 59923, Note_on_c, 0, 69, 86
2, 59923, Note_on_c, 0, 81, 100
2, 60171, Note_off_c, 0, 69, 0
2, 60171, Note_off_c, 0, 81, 0
2, 60428, Note_on_c, 0, 67, 87
2, 60428, Note_on_c, 0, 79, 101
2, 60676, Note_off_c, 0, 67, 0
2, 60676, Note_off_c, 0, 79, 0
2, 60933, Note_on_c, 0, 65, 86
2, 60933, Note_on_c, 0, 77, 100
2, 62494, Note_off_c, 0, 65, 0
2, 62494, Note_off_c, 0, 77, 0
2, 62495, Note_on_c, 0, 65, 86
2, 62495, Note_on_c, 0, 77, 100
2, 62972, Note_off_c, 0, 65, 0
2, 63002, Note_off_c, 0, 77, 0
2, 63003, Note_on_c, 0, 67, 86
2, 63003, Note_on_c, 0, 79, 100
2, 63988, Note_off_c, 0, 67, 0
2, 64018, Note_off_c, 0, 79, 0
2, 64019, Note_on_c, 0, 60, 86
2, 64019, Note_on_c, 0, 64, 86
2, 64019, Note_on_c, 0, 72, 100
2, 64534, Note_off_c, 0, 60, 0
2, 64534, Note_off_c, 0, 64, 0
2, 64534, Note_off_c, 0, 72, 0
2, 64535, Note_on_c, 0, 60, 86
2, 64535, Note_on_c, 0, 64, 86
2, 64535, Note_on_c, 0, 72, 96
2, 66028, Note_off_c, 0, 60, 0
2, 66028, Note_off_c, 0, 64, 0
2, 66058, Note_off_c, 0, 72, 0
2, 67418, Note_on_c, 0, 69, 72
2, 67503, Note_on_c, 0, 74, 72
2, 67588, Note_on_c, 0, 81, 99
2, 68637, Note_off_c, 0, 69, 0
2, 68637, Note_off_c, 0, 74, 0
2, 68637, Note_off_c, 0, 81, 0
2, 68638, Note_on_c, 0, 65, 81
2, 68638, Note_on_c, 0, 77, 95
2, 69142, Note_off_c, 0, 65, 0
2, 69142, Note_off_c, 0, 77, 0
2, 69143, Note_on_c, 0, 65, 80
2, 69143, Note_on_c, 0, 77, 94
2, 70162, Note_off_c, 0, 65, 0
2, 70162, Note_off_c, 0, 77, 0
2, 70163, Note_on_c, 0, 62, 80
2, 70163, Note_on_c, 0, 74, 94
2, 70637, Note_off_c, 0, 62, 0
2, 70667, Note_off_c, 0, 74, 0
2, 70668, Note_on_c, 0, 65, 81
2, 70668, Note_on_c, 0, 77, 95
2, 71142, Note_off_c, 0, 65, 0
2, 71172, Note_off_c, 0, 77, 0
2, 71173, Note_on_c, 0, 64, 80
2, 71173, Note_on_c, 0, 76, 94
2, 72195, Note_off_c, 0, 64, 0
2, 72225, Note_off_c, 0, 76, 0
2, 72226, Note_on_c, 0, 65, 80
2, 72226, Note_on_c, 0, 77, 94
2, 72703, Note_off_c, 0, 65, 0
2, 72733, Note_off_c, 0, 77, 0
2, 72734, Note_on_c, 0, 67, 81
2, 72734, Note_on_c, 0, 79, 95
2, 74763, Note_off_c, 0, 67, 0
2, 74763, Note_off_c, 0, 79, 0
2, 74764, Note_on_c, 0, 62, 91
2, 74764, Note_on_c, 0, 74, 105
2, 75268, Note_off_c, 0, 62, 0
2, 75268, Note_off_c, 0, 74, 0
2, 75269, Note_on_c, 0, 62, 90
2, 75269, Note_on_c, 0, 74, 104
2, 75775, Note_off_c, 0, 74, 0
2, 75780, Note_on_c, 0, 64, 85
2, 75780, Note_on_c, 0, 76, 99
2, 75806, Note_off_c, 0, 62, 0
2, 76829, Note_off_c, 0, 64, 0
2, 76829, Note_off_c, 0, 76, 0
2, 76830, Note_on_c, 0, 60, 81
2, 76830, Note_on_c, 0, 72, 95
2, 77304, Note_off_c, 0, 60, 0
2, 77334, Note_off_c, 0, 72, 0
2, 77335, Note_on_c, 0, 67, 80
2, 77335, Note_on_c, 0, 79, 94
2, 78354, Note_off_c, 0, 67, 0
2, 78354, Note_off_c, 0, 79, 0
2, 78355, Note_on_c, 0, 69, 80
2, 78355, Note_on_c, 0, 81, 94
2, 78829, Note_off_c, 0, 69, 0
2, 78859, Note_off_c, 0, 81, 0
2, 78860, Note_on_c, 0, 67, 81
2, 78860, Note_on_c, 0, 79, 95
2, 79364, Note_off_c, 0, 67, 0
2, 79364, Note_off_c, 0, 79, 0
2, 79365, Note_on_c, 0, 67, 80
2, 79365, Note_on_c, 0, 79, 94
2, 79841, Note_off_c, 0, 67, 0
2, 79871, Note_off_c, 0, 79, 0
2, 79876, Note_on_c, 0, 65, 85
2, 79876, Note_on_c, 0, 69, 85
2, 79876, Note_on_c, 0, 77, 99
2, 81940, Note_off_c, 0, 65, 0
2, 81940, Note_off_c, 0, 69, 0
2, 81940, Note_off_c, 0, 77, 0
2, 81941, Note_on_c, 0, 62, 83
2, 81941, Note_on_c, 0, 74, 97
2, 82955, Note_off_c, 0, 62, 0
2, 82955, Note_off_c, 0, 74, 0
2, 82956, Note_on_c, 0, 69, 81
2, 82956, Note_on_c, 0, 81, 95
2, 83802, Note_on_c, 0, 70, 85
2, 83887, Note_on_c, 0, 74, 85
2, 83967, Note_off_c, 0, 69, 0
2, 83967, Note_off_c, 0, 81, 0
2, 83972, Note_on_c, 0, 82, 99
2, 85021, Note_off_c, 0, 70, 0
2, 85021, Note_off_c, 0, 74, 0
2, 85021, Note_off_c, 0, 82, 0
2, 85022, Note_on_c, 0, 65, 81
2, 85022, Note_on_c, 0, 70, 81
2, 85022, Note_on_c, 0, 77, 95
2, 85526, Note_off_c, 0, 65, 0
2, 85526, Note_off_c, 0, 70, 0
2, 85526, Note_off_c, 0, 77, 0
2, 85527, Note_on_c, 0, 65, 80
2, 85527, Note_on_c, 0, 70, 80
2, 85527, Note_on_c, 0, 77, 94
2, 87051, Note_off_c, 0, 65, 0
2, 87051, Note_off_c, 0, 70, 0
2, 87051, Note_off_c, 0, 77, 0
2, 87052, Note_on_c, 0, 62, 81
2, 87052, Note_on_c, 0, 74, 95
2, 87526, Note_off_c, 0, 62, 0
2, 87556, Note_off_c, 0, 74, 0
2, 87557, Note_on_c, 0, 65, 80
2, 87557, Note_on_c, 0, 77, 94
2, 88033, Note_off_c, 0, 65, 0
2, 88063, Note_off_c, 0, 77, 0
2, 88068, Note_on_c, 0, 64, 85
2, 88068, Note_on_c, 0, 76, 99
2, 89117, Note_off_c, 0, 64, 0
2, 89117, Note_off_c, 0, 76, 0
2, 89118, Note_on_c, 0, 65, 81
2, 89118, Note_on_c, 0, 77, 95
2, 89592, Note_off_c, 0, 65, 0
2, 89622, Note_off_c, 0, 77, 0
2, 89623, Note_on_c, 0, 67, 80
2, 89623, Note_on_c, 0, 79, 94
2, 90642, Note_off_c, 0, 67, 0
2, 90642, Note_off_c, 0, 79, 0
2, 90643, Note_on_c, 0, 60, 80
2, 90643, Note_on_c, 0, 72, 94
2, 91117, Note_off_c, 0, 60, 0
2, 91147, Note_off_c, 0, 72, 0
2, 91148, Note_on_c, 0, 64, 81
2, 91148, Note_on_c, 0, 76, 95
2, 91622, Note_off_c, 0, 64, 0
2, 91652, Note_off_c, 0, 76, 0
2, 91653, Note_on_c, 0, 65, 80
2, 91653, Note_on_c, 0, 77, 94
2, 93718, Note_off_c, 0, 65, 0
2, 93718, Note_off_c, 0, 77, 0
2, 93719, Note_on_c, 0, 65, 80
2, 93719, Note_on_c, 0, 77, 94
2, 93921, Note_off_c, 0, 65, 0
2, 93921, Note_off_c, 0, 77, 0
2, 94229, Note_on_c, 0, 67, 83
2, 94229, Note_on_c, 0, 79, 97
2, 94431, Note_off_c, 0, 67, 0
2, 94431, Note_off_c, 0, 79, 0
2, 94739, Note_on_c, 0, 64, 80
2, 94739, Note_on_c, 0, 76, 94
2, 94936, Note_off_c, 0, 64, 0
2, 94936, Note_off_c, 0, 76, 0
2, 95244, Note_on_c, 0, 60, 81
2, 95244, Note_on_c, 0, 72, 95
2, 95441, Note_off_c, 0, 60, 0
2, 95441, Note_off_c, 0, 72, 0
2, 95749, Note_on_c, 0, 62, 80
2, 95749, Note_on_c, 0, 74, 94
2, 97814, Note_off_c, 0, 62, 0
2, 97814, Note_off_c, 0, 74, 0
2, 97815, Note_on_c, 0, 62, 80
2, 97815, Note_on_c, 0, 74, 94
2, 98017, Note_off_c, 0, 62, 0
2, 98017, Note_off_c, 0, 74, 0
2, 98325, Note_on_c, 0, 69, 83
2, 98325, Note_on_c, 0, 81, 97
2, 98527, Note_off_c, 0, 69, 0
2, 98527, Note_off_c, 0, 81, 0
2, 98835, Note_on_c, 0, 65, 80
2, 98835, Note_on_c, 0, 77, 94
2, 99032, Note_off_c, 0, 65, 0
2, 99032, Note_off_c, 0, 77, 0
2, 99340, Note_on_c, 0, 67, 81
2, 99340, Note_on_c, 0, 79, 95
2, 99537, Note_off_c, 0, 67, 0
2, 99537, Note_off_c, 0, 79, 0
2, 99845, Note_on_c, 0, 65, 80
2, 99845, Note_on_c, 0, 77, 94
2, 101405, Note_off_c, 0, 65, 0
2, 101405, Note_off_c, 0, 77, 0
2, 101406, Note_on_c, 0, 62, 81
2, 101406, Note_on_c, 0, 65, 81
2, 101406, Note_on_c, 0, 74, 95
2, 102229, Note_on_c, 0, 70, 83
2, 102293, Note_on_c, 0, 74, 83
2, 102357, Note_on_c, 0, 77, 83
2, 102420, Note_off_c, 0, 62, 0
2, 102420, Note_off_c, 0, 65, 0
2, 102420, Note_off_c, 0, 74, 0
2, 102421, Note_on_c, 0, 82, 97
2, 102900, Note_off_c, 0, 70, 0
2, 102930, Note_off_c, 0, 74, 0
2, 102930, Note_off_c, 0, 77, 0
2, 102930, Note_off_c, 0, 82, 0
2, 102931, Note_on_c, 0, 69, 80
2, 102931, Note_on_c, 0, 74, 80
2, 102931, Note_on_c, 0, 81, 94
2, 103940, Note_off_c, 0, 69, 0
2, 103940, Note_off_c, 0, 74, 0
2, 103940, Note_off_c, 0, 81, 0
2, 103941, Note_on_c, 0, 67, 80
2, 103941, Note_on_c, 0, 72, 80
2, 103941, Note_on_c, 0, 79, 94
2, 104963, Note_off_c, 0, 67, 0
2, 104963, Note_off_c, 0, 72, 0
2, 104993, Note_off_c, 0, 79, 0
2, 104994, Note_on_c, 0, 65, 80
2, 104994, Note_on_c, 0, 77, 94
2, 105471, Note_off_c, 0, 65, 0
2, 105501, Note_off_c, 0, 77, 0
2, 105502, Note_on_c, 0, 67, 81
2, 105502, Note_on_c, 0, 79, 95
2, 106006, Note_off_c, 0, 67, 0
2, 106006, Note_off_c, 0, 79, 0
2, 106007, Note_on_c, 0, 67, 80
2, 106007, Note_on_c, 0, 79, 94
2, 106516, Note_off_c, 0, 67, 0
2, 106516, Note_off_c, 0, 79, 0
2, 106517, Note_on_c, 0, 64, 83
2, 106517, Note_on_c, 0, 67, 83
2, 106517, Note_on_c, 0, 76, 97
2, 108036, Note_off_c, 0, 64, 0
2, 108036, Note_off_c, 0, 67, 0
2, 108036, Note_off_c, 0, 76, 0
2, 108037, Note_on_c, 0, 60, 80
2, 108037, Note_on_c, 0, 64, 80
2, 108037, Note_on_c, 0, 72, 94
2, 108543, Note_off_c, 0, 60, 0
2, 108543, Note_off_c, 0, 64, 0
2, 108543, Note_off_c, 0, 72, 0
2, 108548, Note_on_c, 0, 60, 85
2, 108548, Note_on_c, 0, 64, 85
2, 108548, Note_on_c, 0, 72, 99
2, 109597, Note_off_c, 0, 60, 0
2, 109597, Note_off_c, 0, 64, 0
2, 109597, Note_off_c, 0, 72, 0
2, 109598, Note_on_c, 0, 70, 81
2, 109598, Note_on_c, 0, 82, 95
2, 110072, Note_off_c, 0, 70, 0
2, 110102, Note_off_c, 0, 82, 0
2, 110103, Note_on_c, 0, 69, 80
2, 110103, Note_on_c, 0, 81, 94
2, 111122, Note_off_c, 0, 69, 0
2, 111122, Note_off_c, 0, 81, 0
2, 111123, Note_on_c, 0, 64, 80
2, 111123, Note_on_c, 0, 76, 94
2, 111597, Note_off_c, 0, 64, 0
2, 111627, Note_off_c, 0, 76, 0
2, 111628, Note_on_c, 0, 67, 81
2, 111628, Note_on_c, 0, 79, 95
2, 112132, Note_off_c, 0, 67, 0
2, 112132, Note_off_c, 0, 79, 0
2, 112133, Note_on_c, 0, 67, 80
2, 112133, Note_on_c, 0, 79, 94
2, 112609, Note_off_c, 0, 67, 0
2, 112639, Note_off_c, 0, 79, 0
