2, 33600, Note_on_c, 0, 59, 82
2, 34080, Note_off_c, 0, 59, 0
2, 34080, Note_on_c, 0, 61, 81
2, 34320, Note_off_c, 0, 61, 0
2, 34320, Note_on_c, 0, 62, 81
2, 34560, Note_off_c, 0, 62, 0
2, 34560, Note_on_c, 0, 54, 93
2, 34560, Note_on_c, 0, 59, 93
2, 35040, Note_off_c, 0, 54, 0
2, 35040, Note_off_c, 0, 59, 0
2, 35040, Note_on_c, 0, 59, 80
2, 35520, Note_off_c, 0, 59, 0
2, 35520, Note_on_c, 0, 59, 78
2, 36000, Note_off_c, 0, 59, 0
2, 36000, Note_on_c, 0, 50, 96
2, 36000, Note_on_c, 0, 55, 96
2, 36000, Note_on_c, 0, 59, 96
2, 36480, Note_off_c, 0, 50, 0
2, 36480, Note_off_c, 0, 55, 0
2, 36480, Note_off_c, 0, 59, 0
2, 36480, Note_on_c, 0, 59, 82
2, 36960, Note_off_c, 0, 59, 0
2, 36960, Note_on_c, 0, 59, 83
2, 37440, Note_off_c, 0, 59, 0
2, 37440, Note_on_c, 0, 52, 102
2, 37440, Note_on_c, 0, 57, 102
2, 37440, Note_on_c, 0, 59, 102
2, 37920, Note_off_c, 0, 52, 0
2, 37920, Note_off_c, 0, 57, 0
2, 37920, Note_off_c, 0, 59, 0
2, 37920, Note_on_c, 0, 59, 88
2, 38400, Note_off_c, 0, 59, 0
2, 38400, Note_on_c, 0, 59, 80
2, 38880, Note_off_c, 0, 59, 0
2, 38880, Note_on_c, 0, 52, 103
2, 38880, Note_on_c, 0, 59, 103
2, 39360, Note_off_c, 0, 52, 0
2, 39360, Note_off_c, 0, 59, 0
2, 39360, Note_on_c, 0, 59, 82
2, 39840, Note_off_c, 0, 59, 0
2, 39840, Note_on_c, 0, 61, 93
2, 40080, Note_off_c, 0, 61, 0
2, 40080, Note_on_c, 0, 62, 88
2, 40320, Note_off_c, 0, 62, 0
2, 40320, Note_on_c, 0, 54, 98
2, 40320, Note_on_c, 0, 59, 98
2, 40800, Note_off_c, 0, 54, 0
2, 40800, Note_off_c, 0, 59, 0
2, 40800, Note_on_c, 0, 59, 86
2, 41280, Note_off_c, 0, 59, 0
2, 41280, Note_on_c, 0, 59, 81
2, 41760, Note_off_c, 0, 59, 0
2, 41760, Note_on_c, 0, 50, 109
2, 41760, Note_on_c, 0, 55, 109
2, 41760, Note_on_c, 0, 59, 109
2, 42240, Note_off_c, 0, 50, 0
2, 42240, Note_off_c, 0, 55, 0
2, 42240, Note_off_c, 0, 59, 0
2, 42240, Note_on_c, 0, 59, 88
2, 42720, Note_off_c, 0, 59, 0
2, 42720, Note_on_c, 0, 59, 86
2, 43200, Note_off_c, 0, 59, 0
2, 43200, Note_on_c, 0, 52, 108
2, 43200, Note_on_c, 0, 59, 108
2, 43680, Note_off_c, 0, 52, 0
2, 43680, Note_off_c, 0, 59, 0
2, 43680, Note_on_c, 0, 59, 85
2, 44160, Note_off_c, 0, 59, 0
2, 44160, Note_on_c, 0, 61, 96
2, 44400, Note_off_c, 0, 61, 0
2, 44400, Note_on_c, 0, 62, 95
2, 44640, Note_off_c, 0, 62, 0
2, 44640, Note_on_c, 0, 59, 88
2, 45120, Note_off_c, 0, 59, 0
2, 45120, Note_on_c, 0, 61, 97
2, 45360, Note_off_c, 0, 61, 0
2, 45360, Note_on_c, 0, 62, 95
2, 45600, Note_off_c, 0, 62, 0
2, 45600, Note_on_c, 0, 59, 90
2, 46080, Note_off_c, 0, 59, 0
2, 46080, Note_on_c, 0, 54, 89
2, 46080, Note_on_c, 0, 59, 89
2, 48960, Note_off_c, 0, 54, 0
2, 48960, Note_off_c, 0, 59, 0
2, 48960, Note_on_c, 0, 52, 114
2, 48960, Note_on_c, 0, 64, 114
2, 51840, Note_off_c, 0, 52, 0
2, 51840, Note_off_c, 0, 64, 0
2, 51840, Note_on_c, 0, 59, 118
2, 51840, Note_on_c, 0, 62, 118
2, 51840, Note_on_c, 0, 71, 118
2, 54720, Note_off_c, 0, 59, 0
2, 54720, Note_off_c, 0, 62, 0
2, 54720, Note_off_c, 0, 71, 0
2, 54720, Note_on_c, 0, 61, 90
2, 54720, Note_on_c, 0, 64, 90
2, 54720, Note_on_c, 0, 69, 90
2, 57600, Note_off_c, 0, 61, 0
2, 57600, Note_off_c, 0, 64, 0
2, 57600, Note_off_c, 0, 69, 0
2, 57600, Note_on_c, 0, 54, 87
2, 57600, Note_on_c, 0, 59, 87
2, 60480, Note_off_c, 0, 54, 0
2, 60480, Note_off_c, 0, 59, 0
2, 60480, Note_on_c, 0, 52, 109
2, 60480, Note_on_c, 0, 64, 109
2, 63360, Note_off_c, 0, 52, 0
2, 63360, Note_off_c, 0, 64, 0
2, 63360, Note_on_c, 0, 59, 113
2, 63360, Note_on_c, 0, 62, 113
2, 63360, Note_on_c, 0, 71, 113
2, 66240, Note_off_c, 0, 59, 0
2, 66240, Note_off_c, 0, 62, 0
2, 66240, Note_off_c, 0, 71, 0
2, 66240, Note_on_c, 0, 61, 112
2, 66240, Note_on_c, 0, 64, 112
2, 66240, Note_on_c, 0, 73, 112
2, 68640, Note_off_c, 0, 61, 0
2, 68640, Note_off_c, 0, 64, 0
2, 68640, Note_off_c, 0, 73, 0
2, 68640, Note_on_c, 0, 62, 102
2, 68640, Note_on_c, 0, 74, 102
2, 68880, Note_off_c, 0, 62, 0
2, 68880, Note_off_c, 0, 74, 0
2, 68880, Note_on_c, 0, 61, 92
2, 68880, Note_on_c, 0, 73, 92
2, 69120, Note_off_c, 0, 61, 0
2, 69120, Note_off_c, 0, 73, 0
2, 69120, Note_on_c, 0, 62, 124
2, 69120, Note_on_c, 0, 74, 124
2, 70080, Note_off_c, 0, 62, 0
2, 70080, Note_off_c, 0, 74, 0
2, 70080, Note_on_c, 0, 62, 97
2, 70080, Note_on_c, 0, 74, 97
2, 70320, Note_off_c, 0, 62, 0
2, 70320, Note_off_c, 0, 74, 0
2, 70320, Note_on_c, 0, 61, 94
2, 70320, Note_on_c, 0, 73, 94
2, 70560, Note_off_c, 0, 61, 0
2, 70560, Note_off_c, 0, 73, 0
2, 70560, Note_on_c, 0, 62, 121
2, 70560, Note_on_c, 0, 74, 121
2, 71520, Note_off_c, 0, 62, 0
2, 71520, Note_off_c, 0, 74, 0
2, 71520, Note_on_c, 0, 61, 95
2, 71520, Note_on_c, 0, 73, 95
2, 71760, Note_off_c, 0, 61, 0
2, 71760, Note_off_c, 0, 73, 0
2, 71760, Note_on_c, 0, 62, 101
2, 71760, Note_on_c, 0, 74, 101
2, 72000, Note_off_c, 0, 62, 0
2, 72000, Note_off_c, 0, 74, 0
2, 72000, Note_on_c, 0, 64, 125
2, 72000, Note_on_c, 0, 76, 125
2, 72480, Note_off_c, 0, 64, 0
2, 72480, Note_off_c, 0, 76, 0
2, 72480, Note_on_c, 0, 62, 92
2, 72480, Note_on_c, 0, 74, 92
2, 72960, Note_off_c, 0, 62, 0
2, 72960, Note_off_c, 0, 74, 0
2, 72960, Note_on_c, 0, 61, 92
2, 72960, Note_on_c, 0, 73, 92
2, 73440, Note_off_c, 0, 61, 0
2, 73440, Note_off_c, 0, 73, 0
2, 73440, Note_on_c, 0, 59, 110
2, 73440, Note_on_c, 0, 62, 110
2, 73440, Note_on_c, 0, 71, 110
2, 74400, Note_off_c, 0, 59, 0
2, 74400, Note_off_c, 0, 62, 0
2, 74400, Note_off_c, 0, 71, 0
2, 74400, Note_on_c, 0, 59, 98
2, 74400, Note_on_c, 0, 62, 98
2, 74400, Note_on_c, 0, 71, 98
2, 74640, Note_off_c, 0, 59, 0
2, 74640, Note_off_c, 0, 62, 0
2, 74640, Note_off_c, 0, 71, 0
2, 74640, Note_on_c, 0, 57, 91
2, 74640, Note_on_c, 0, 69, 91
2, 74880, Note_off_c, 0, 57, 0
2, 74880, Note_off_c, 0, 69, 0
2, 74880, Note_on_c, 0, 59, 125
2, 74880, Note_on_c, 0, 62, 125
2, 74880, Note_on_c, 0, 71, 125
2, 75840, Note_off_c, 0, 59, 0
2, 75840, Note_off_c, 0, 62, 0
2, 75840, Note_off_c, 0, 71, 0
2, 75840, Note_on_c, 0, 59, 95
2, 75840, Note_on_c, 0, 71, 95
2, 76080, Note_off_c, 0, 59, 0
2, 76080, Note_off_c, 0, 71, 0
2, 76080, Note_on_c, 0, 59, 89
2, 76080, Note_on_c, 0, 69, 89
2, 76320, Note_off_c, 0, 59, 0
2, 76320, Note_off_c, 0, 69, 0
2, 76320, Note_on_c, 0, 59, 124
2, 76320, Note_on_c, 0, 64, 124
2, 76320, Note_on_c, 0, 71, 124
2, 77280, Note_off_c, 0, 59, 0
2, 77280, Note_off_c, 0, 64, 0
2, 77280, Note_off_c, 0, 71, 0
2, 77280, Note_on_c, 0, 57, 91
2, 77280, Note_on_c, 0, 69, 91
2, 77520, Note_off_c, 0, 57, 0
2, 77520, Note_off_c, 0, 69, 0
2, 77520, Note_on_c, 0, 59, 98
2, 77520, Note_on_c, 0, 71, 98
2, 77760, Note_off_c, 0, 59, 0
2, 77760, Note_off_c, 0, 71, 0
2, 77760, Note_on_c, 0, 61, 125
2, 77760, Note_on_c, 0, 73, 125
2, 78240, Note_off_c, 0, 61, 0
2, 78240, Note_off_c, 0, 73, 0
2, 78240, Note_on_c, 0, 62, 104
2, 78240, Note_on_c, 0, 74, 104
2, 78720, Note_off_c, 0, 62, 0
2, 78720, Note_off_c, 0, 74, 0
2, 78720, Note_on_c, 0, 57, 84
2, 78720, Note_on_c, 0, 69, 84
2, 79200, Note_off_c, 0, 57, 0
2, 79200, Note_off_c, 0, 69, 0
2, 79200, Note_on_c, 0, 59, 123
2, 79200, Note_on_c, 0, 62, 123
2, 79200, Note_on_c, 0, 71, 123
2, 80160, Note_off_c, 0, 59, 0
2, 80160, Note_off_c, 0, 62, 0
2, 80160, Note_off_c, 0, 71, 0
2, 80160, Note_on_c, 0, 59, 101
2, 80160, Note_on_c, 0, 71, 101
2, 80400, Note_off_c, 0, 59, 0
2, 80400, Note_off_c, 0, 71, 0
2, 80400, Note_on_c, 0, 61, 102
2, 80400, Note_on_c, 0, 73, 102
2, 80640, Note_off_c, 0, 61, 0
2, 80640, Note_off_c, 0, 73, 0
2, 80640, Note_on_c, 0, 62, 100
2, 80640, Note_on_c, 0, 74, 100
2, 81120, Note_off_c, 0, 62, 0
2, 81120, Note_off_c, 0, 74, 0
2, 81120, Note_on_c, 0, 62, 96
2, 81120, Note_on_c, 0, 74, 96
2, 81600, Note_off_c, 0, 62, 0
2, 81600, Note_off_c, 0, 74, 0
2, 81600, Note_on_c, 0, 62, 98
2, 81600, Note_on_c, 0, 74, 98
2, 81840, Note_off_c, 0, 62, 0
2, 81840, Note_off_c, 0, 74, 0
2, 81840, Note_on_c, 0, 64, 105
2, 81840, Note_on_c, 0, 76, 105
2, 82080, Note_off_c, 0, 64, 0
2, 82080, Note_off_c, 0, 76, 0
2, 82080, Note_on_c, 0, 66, 127
2, 82080, Note_on_c, 0, 78, 127
2, 83040, Note_off_c, 0, 66, 0
2, 83040, Note_off_c, 0, 78, 0
2, 83040, Note_on_c, 0, 61, 89
2, 83040, Note_on_c, 0, 73, 89
2, 83280, Note_off_c, 0, 61, 0
2, 83280, Note_off_c, 0, 73, 0
2, 83280, Note_on_c, 0, 62, 102
2, 83280, Note_on_c, 0, 74, 102
2, 83520, Note_off_c, 0, 62, 0
2, 83520, Note_off_c, 0, 74, 0
2, 83520, Note_on_c, 0, 64, 104
2, 83520, Note_on_c, 0, 76, 104
2, 84000, Note_off_c, 0, 64, 0
2, 84000, Note_off_c, 0, 76, 0
2, 84000, Note_on_c, 0, 62, 87
2, 84000, Note_on_c, 0, 74, 87
2, 84480, Note_off_c, 0, 62, 0
2, 84480, Note_off_c, 0, 74, 0
2, 84480, Note_on_c, 0, 61, 88
2, 84480, Note_on_c, 0, 73, 88
2, 84960, Note_off_c, 0, 61, 0
2, 84960, Note_off_c, 0, 73, 0
2, 84960, Note_on_c, 0, 59, 110
2, 84960, Note_on_c, 0, 62, 110
2, 84960, Note_on_c, 0, 71, 110
2, 85920, Note_off_c, 0, 59, 0
2, 85920, Note_off_c, 0, 62, 0
2, 85920, Note_off_c, 0, 71, 0
2, 85920, Note_on_c, 0, 59, 98
2, 85920, Note_on_c, 0, 71, 98
2, 86160, Note_off_c, 0, 59, 0
2, 86160, Note_off_c, 0, 71, 0
2, 86160, Note_on_c, 0, 57, 89
2, 86160, Note_on_c, 0, 69, 89
2, 86400, Note_off_c, 0, 57, 0
2, 86400, Note_off_c, 0, 69, 0
2, 86400, Note_on_c, 0, 59, 125
2, 86400, Note_on_c, 0, 62, 125
2, 86400, Note_on_c, 0, 71, 125
2, 87360, Note_off_c, 0, 59, 0
2, 87360, Note_off_c, 0, 62, 0
2, 87360, Note_off_c, 0, 71, 0
2, 87360, Note_on_c, 0, 59, 97
2, 87360, Note_on_c, 0, 71, 97
2, 87600, Note_off_c, 0, 59, 0
2, 87600, Note_off_c, 0, 71, 0
2, 87600, Note_on_c, 0, 57, 93
2, 87600, Note_on_c, 0, 69, 93
2, 87840, Note_off_c, 0, 57, 0
2, 87840, Note_off_c, 0, 69, 0
2, 87840, Note_on_c, 0, 59, 125
2, 87840, Note_on_c, 0, 64, 125
2, 87840, Note_on_c, 0, 71, 125
2, 88800, Note_off_c, 0, 59, 0
2, 88800, Note_off_c, 0, 64, 0
2, 88800, Note_off_c, 0, 71, 0
2, 88800, Note_on_c, 0, 57, 88
2, 88800, Note_on_c, 0, 69, 88
2, 89040, Note_off_c, 0, 57, 0
2, 89040, Note_off_c, 0, 69, 0
2, 89040, Note_on_c, 0, 59, 106
2, 89040, Note_on_c, 0, 71, 106
2, 89280, Note_off_c, 0, 59, 0
2, 89280, Note_off_c, 0, 71, 0
2, 89280, Note_on_c, 0, 61, 124
2, 89280, Note_on_c, 0, 73, 124
2, 89760, Note_off_c, 0, 61, 0
2, 89760, Note_off_c, 0, 73, 0
2, 89760, Note_on_c, 0, 62, 108
2, 89760, Note_on_c, 0, 74, 108
2, 90240, Note_off_c, 0, 62, 0
2, 90240, Note_off_c, 0, 74, 0
2, 90240, Note_on_c, 0, 57, 87
2, 90240, Note_on_c, 0, 69, 87
2, 90720, Note_off_c, 0, 57, 0
2, 90720, Note_off_c, 0, 69, 0
2, 90720, Note_on_c, 0, 59, 124
2, 90720, Note_on_c, 0, 62, 124
2, 90720, Note_on_c, 0, 66, 124
2, 90720, Note_on_c, 0, 71, 124
2, 92160, Note_off_c, 0, 59, 0
2, 92160, Note_off_c, 0, 62, 0
2, 92160, Note_off_c, 0, 66, 0
2, 92160, Note_off_c, 0, 71, 0
2, 92160, Note_on_c, 0, 71, 76
2, 92160, Note_on_c, 0, 78, 76
2, 92640, Note_off_c, 0, 71, 0
2, 92640, Note_off_c, 0, 78, 0
2, 92640, Note_on_c, 0, 71, 66
2, 92640, Note_on_c, 0, 78, 66
2, 92880, Note_off_c, 0, 71, 0
2, 92880, Note_off_c, 0, 78, 0
2, 92880, Note_on_c, 0, 71, 61
2, 92880, Note_on_c, 0, 78, 61
2, 93120, Note_off_c, 0, 71, 0
2, 93120, Note_off_c, 0, 78, 0
2, 93120, Note_on_c, 0, 71, 58
2, 93120, Note_on_c, 0, 78, 58
2, 93360, Note_off_c, 0, 71, 0
2, 93360, Note_off_c, 0, 78, 0
2, 93360, Note_on_c, 0, 71, 63
2, 93360, Note_on_c, 0, 78, 63
2, 93600, Note_off_c, 0, 71, 0
2, 93600, Note_off_c, 0, 78, 0
2, 93600, Note_on_c, 0, 67, 58
2, 93600, Note_on_c, 0, 76, 58
2, 94080, Note_off_c, 0, 67, 0
2, 94080, Note_off_c, 0, 76, 0
2, 94080, Note_on_c, 0, 67, 60
2, 94080, Note_on_c, 0, 76, 60
2, 94560, Note_off_c, 0, 67, 0
2, 94560, Note_off_c, 0, 76, 0
2, 94560, Note_on_c, 0, 67, 58
2, 94560, Note_on_c, 0, 76, 58
2, 95040, Note_off_c, 0, 67, 0
2, 95040, Note_off_c, 0, 76, 0
2, 95040, Note_on_c, 0, 69, 54
2, 95040, Note_on_c, 0, 74, 54
2, 95520, Note_off_c, 0, 69, 0
2, 95520, Note_off_c, 0, 74, 0
2, 95520, Note_on_c, 0, 69, 59
2, 95520, Note_on_c, 0, 74, 59
2, 95760, Note_off_c, 0, 69, 0
2, 95760, Note_off_c, 0, 74, 0
2, 95760, Note_on_c, 0, 69, 65
2, 95760, Note_on_c, 0, 74, 65
2, 96000, Note_off_c, 0, 69, 0
2, 96000, Note_off_c, 0, 74, 0
2, 96000, Note_on_c, 0, 69, 57
2, 96000, Note_on_c, 0, 74, 57
2, 96240, Note_off_c, 0, 69, 0
2, 96240, Note_off_c, 0, 74, 0
2, 96240, Note_on_c, 0, 69, 59
2, 96240, Note_on_c, 0, 74, 59
2, 96480, Note_off_c, 0, 69, 0
2, 96480, Note_off_c, 0, 74, 0
2, 96480, Note_on_c, 0, 69, 57
2, 96480, Note_on_c, 0, 73, 57
2, 96960, Note_off_c, 0, 69, 0
2, 96960, Note_off_c, 0, 73, 0
2, 96960, Note_on_c, 0, 69, 62
2, 96960, Note_on_c, 0, 73, 62
2, 97440, Note_off_c, 0, 69, 0
2, 97440, Note_off_c, 0, 73, 0
2, 97440, Note_on_c, 0, 69, 61
2, 97440, Note_on_c, 0, 73, 61
2, 97920, Note_off_c, 0, 69, 0
2, 97920, Note_off_c, 0, 73, 0
2, 97920, Note_on_c, 0, 71, 64
2, 97920, Note_on_c, 0, 78, 64
2, 98400, Note_off_c, 0, 71, 0
2, 98400, Note_off_c, 0, 78, 0
2, 98400, Note_on_c, 0, 71, 62
2, 98400, Note_on_c, 0, 78, 62
2, 98640, Note_off_c, 0, 71, 0
2, 98640, Note_off_c, 0, 78, 0
2, 98640, Note_on_c, 0, 71, 62
2, 98640, Note_on_c, 0, 78, 62
2, 98880, Note_off_c, 0, 71, 0
2, 98880, Note_off_c, 0, 78, 0
2, 98880, Note_on_c, 0, 71, 63
2, 98880, Note_on_c, 0, 78, 63
2, 99120, Note_off_c, 0, 71, 0
2, 99120, Note_off_c, 0, 78, 0
2, 99120, Note_on_c, 0, 71, 58
2, 99120, Note_on_c, 0, 78, 58
2, 99360, Note_off_c, 0, 71, 0
2, 99360, Note_off_c, 0, 78, 0
2, 99360, Note_on_c, 0, 67, 55
2, 99360, Note_on_c, 0, 76, 55
2, 99840, Note_off_c, 0, 67, 0
2, 99840, Note_off_c, 0, 76, 0
2, 99840, Note_on_c, 0, 67, 68
2, 99840, Note_on_c, 0, 76, 68
2, 100320, Note_off_c, 0, 67, 0
2, 100320, Note_off_c, 0, 76, 0
2, 100320, Note_on_c, 0, 67, 59
2, 100320, Note_on_c, 0, 76, 59
2, 100800, Note_off_c, 0, 67, 0
2, 100800, Note_off_c, 0, 76, 0
2, 100800, Note_on_c, 0, 69, 58
2, 100800, Note_on_c, 0, 74, 58
2, 101280, Note_off_c, 0, 69, 0
2, 101280, Note_off_c, 0, 74, 0
2, 101280, Note_on_c, 0, 69, 60
2, 101280, Note_on_c, 0, 74, 60
2, 101520, Note_off_c, 0, 69, 0
2, 101520, Note_off_c, 0, 74, 0
2, 101520, Note_on_c, 0, 69, 63
2, 101520, Note_on_c, 0, 74, 63
2, 101760, Note_off_c, 0, 69, 0
2, 101760, Note_off_c, 0, 74, 0
2, 101760, Note_on_c, 0, 69, 59
2, 101760, Note_on_c, 0, 74, 59
2, 102000, Note_off_c, 0, 69, 0
2, 102000, Note_off_c, 0, 74, 0
2, 102000, Note_on_c, 0, 69, 59
2, 102000, Note_on_c, 0, 74, 59
2, 102240, Note_off_c, 0, 69, 0
2, 102240, Note_off_c, 0, 74, 0
2, 102240, Note_on_c, 0, 69, 57
2, 102240, Note_on_c, 0, 73, 57
2, 102720, Note_off_c, 0, 69, 0
2, 102720, Note_off_c, 0, 73, 0
2, 102720, Note_on_c, 0, 69, 61
2, 102720, Note_on_c, 0, 73, 61
2, 103200, Note_off_c, 0, 69, 0
2, 103200, Note_off_c, 0, 73, 0
2, 103200, Note_on_c, 0, 69, 58
2, 103200, Note_on_c, 0, 73, 58
2, 103680, Note_off_c, 0, 69, 0
2, 103680, Note_off_c, 0, 73, 0
2, 103680, Note_on_c, 0, 71, 73
2, 103680, Note_on_c, 0, 78, 73
2, 104160, Note_off_c, 0, 71, 0
2, 104160, Note_off_c, 0, 78, 0
2, 104160, Note_on_c, 0, 71, 61
2, 104160, Note_on_c, 0, 78, 61
2, 104400, Note_off_c, 0, 71, 0
2, 104400, Note_off_c, 0, 78, 0
2, 104400, Note_on_c, 0, 71, 66
2, 104400, Note_on_c, 0, 78, 66
2, 104640, Note_off_c, 0, 71, 0
2, 104640, Note_off_c, 0, 78, 0
2, 104640, Note_on_c, 0, 71, 59
2, 104640, Note_on_c, 0, 78, 59
2, 104880, Note_off_c, 0, 71, 0
2, 104880, Note_off_c, 0, 78, 0
2, 104880, Note_on_c, 0, 71, 65
2, 104880, Note_on_c, 0, 78, 65
2, 105120, Note_off_c, 0, 71, 0
2, 105120, Note_off_c, 0, 78, 0
2, 105120, Note_on_c, 0, 67, 60
2, 105120, Note_on_c, 0, 76, 60
2, 105600, Note_off_c, 0, 67, 0
2, 105600, Note_off_c, 0, 76, 0
2, 105600, Note_on_c, 0, 67, 60
2, 105600, Note_on_c, 0, 76, 60
2, 106080, Note_off_c, 0, 67, 0
2, 106080, Note_off_c, 0, 76, 0
2, 106080, Note_on_c, 0, 67, 63
2, 106080, Note_on_c, 0, 76, 63
2, 106560, Note_off_c, 0, 67, 0
2, 106560, Note_off_c, 0, 76, 0
2, 106560, Note_on_c, 0, 69, 57
2, 106560, Note_on_c, 0, 74, 57
2, 107040, Note_off_c, 0, 69, 0
2, 107040, Note_off_c, 0, 74, 0
2, 107040, Note_on_c, 0, 69, 59
2, 107040, Note_on_c, 0, 74, 59
2, 107280, Note_off_c, 0, 69, 0
2, 107280, Note_off_c, 0, 74, 0
2, 107280, Note_on_c, 0, 69, 60
2, 107280, Note_on_c, 0, 74, 60
2, 107520, Note_off_c, 0, 69, 0
2, 107520, Note_off_c, 0, 74, 0
2, 107520, Note_on_c, 0, 69, 57
2, 107520, Note_on_c, 0, 74, 57
2, 107760, Note_off_c, 0, 69, 0
2, 107760, Note_off_c, 0, 74, 0
2, 107760, Note_on_c, 0, 69, 61
2, 107760, Note_on_c, 0, 74, 61
2, 108000, Note_off_c, 0, 69, 0
2, 108000, Note_off_c, 0, 74, 0
2, 108000, Note_on_c, 0, 69, 58
2, 108000, Note_on_c, 0, 73, 58
2, 108480, Note_off_c, 0, 69, 0
2, 108480, Note_off_c, 0, 73, 0
2, 108480, Note_on_c, 0, 69, 57
2, 108480, Note_on_c, 0, 73, 57
2, 108960, Note_off_c, 0, 69, 0
2, 108960, Note_off_c, 0, 73, 0
2, 108960, Note_on_c, 0, 69, 56
2, 108960, Note_on_c, 0, 73, 56
2, 109440, Note_off_c, 0, 69, 0
2, 109440, Note_off_c, 0, 73, 0
2, 109440, Note_on_c, 0, 71, 71
2, 109440, Note_on_c, 0, 78, 71
2, 109920, Note_off_c, 0, 71, 0
2, 109920, Note_off_c, 0, 78, 0
2, 109920, Note_on_c, 0, 71, 64
2, 109920, Note_on_c, 0, 78, 64
2, 110160, Note_off_c, 0, 71, 0
2, 110160, Note_off_c, 0, 78, 0
2, 110160, Note_on_c, 0, 71, 62
2, 110160, Note_on_c, 0, 78, 62
2, 110400, Note_off_c, 0, 71, 0
2, 110400, Note_off_c, 0, 78, 0
2, 110400, Note_on_c, 0, 71, 65
2, 110400, Note_on_c, 0, 78, 65
2, 110640, Note_off_c, 0, 71, 0
2, 110640, Note_off_c, 0, 78, 0
2, 110640, Note_on_c, 0, 71, 61
2, 110640, Note_on_c, 0, 78, 61
2, 110880, Note_off_c, 0, 71, 0
2, 110880, Note_off_c, 0, 78, 0
2, 110880, Note_on_c, 0, 67, 60
2, 110880, Note_on_c, 0, 76, 60
2, 111360, Note_off_c, 0, 67, 0
2, 111360, Note_off_c, 0, 76, 0
2, 111360, Note_on_c, 0, 67, 58
